features,dataset,query,ref,corr,fa,miss,p_fa,p_miss,mtwv
wav2vec2-large-xlsr-53_transformer-L11,gup-wat,nuye,11,6,1,5,5.17063081695967e-4,0.4545454545454546,0.5436529790684642
wav2vec2-large-xlsr-53_transformer-L11,gup-wat,school,24,4,26,20,0.013429752066115703,0.8333333333333334,0.11987432980834734
wav2vec2-large-xlsr-53_transformer-L11,gup-wat,wanjh,81,34,167,47,0.08761804826862539,0.5802469135802469,0.11447170748810165
wav2vec2-large-xlsr-53_transformer-L11,gup-wat,wurdurd,40,37,41,3,0.021544929059379925,0.07499999999999996,0.8499325249511713
wav2vec2-large-xlsr-53_transformer-L11,gup-wat,yiman,73,13,20,60,0.010378827192527244,0.821917808219178,0.14191997703581938
20210225-Large-0FT_transformer-L11,mwf-jm,kakalak,6,6,1,0,0.0012453300124533001,0,0.995660984569513
20210225-Large-0FT_transformer-L11,mwf-jm,kalakkalak,1,0,1,1,0.0012360939431396785,1,-0.004306834846329988
20210225-Large-0FT_transformer-L11,mwf-jm,kale,6,4,127,2,0.1577639751552795,0.33333333333333337,0.1169807876399741
20210225-Large-0FT_transformer-L11,mwf-jm,kali,5,3,20,2,0.02481389578163772,0.4,0.5135426950203225
20210225-Large-0FT_transformer-L11,mwf-jm,kamarl,9,4,37,5,0.04596273291925466,0.5555555555555556,0.28429973953115606
20210225-Large-0FT_transformer-L11,mwf-jm,kangkarl,6,3,9,3,0.011166253101736972,0.5,0.4610942127591451
20210225-Large-0FT_transformer-L11,mwf-jm,kardu,136,41,14,95,0.018229166666666668,0.6985294117647058,0.23795598996767164
20210225-Large-0FT_transformer-L11,mwf-jm,kardu_palngun,3,2,24,1,0.02973977695167286,0.33333333333333337,0.5630464617393505
20210225-Large-0FT_transformer-L11,mwf-jm,kartpurr,1,1,0,0,0,0,1
20210225-Large-0FT_transformer-L11,mwf-jm,ku_ngapapa,1,1,5,0,0.006188118811881188,0,0.9784391745626175
20210225-Large-0FT_transformer-L11,mwf-jm,ku_pangkuy,3,3,14,0,0.017369727047146403,0,0.9394798865142258
20210225-Large-0FT_transformer-L11,mwf-jm,kuluk,1,0,7,1,0.00865265760197775,1,-0.030147843924310358
20210225-Large-0FT_transformer-L11,mwf-jm,kumulung,2,0,0,2,0,1,0
20210225-Large-0FT_transformer-L11,mwf-jm,kura,24,2,5,22,0.006195786864931847,0.9166666666666666,0.06174579064014252
20210225-Large-0FT_transformer-L11,mwf-jm,kura_patha,2,1,35,1,0.043316831683168314,0.5,0.34907422193832294
20210225-Large-0FT_transformer-L11,mwf-jm,kurntjik,1,1,19,0,0.023514851485148515,0,0.9180688633379467
20210225-Large-0FT_transformer-L11,mwf-jm,mama,14,9,20,5,0.025,0.3571428571428571,0.5557514080901178
20210225-Large-0FT_transformer-L11,mwf-jm,mi_kilern,1,0,7,1,0.00865265760197775,1,-0.030147843924310358
20210225-Large-0FT_transformer-L11,mwf-jm,murnu,2,2,171,0,0.21189591078066913,0,0.2617060398928729
20210225-Large-0FT_transformer-L11,mwf-jm,nantji_purtek,3,2,25,1,0.030978934324659233,0.33333333333333337,0.5587289532007124
20210225-Large-0FT_transformer-L11,mwf-jm,ngapapa,3,3,20,0,0.02481389578163772,0,0.9135426950203225
20210225-Large-0FT_transformer-L11,mwf-jm,ngintjirrin,1,1,18,0,0.022277227722772276,0,0.9223810284254232
20210225-Large-0FT_transformer-L11,mwf-jm,ngipiliny,7,6,4,1,0.0049813200498132005,0.1428571428571429,0.8397867954209094
20210225-Large-0FT_transformer-L11,mwf-jm,palngun,9,7,14,2,0.017456359102244388,0.2222222222222222,0.716955818339456
20210225-Large-0FT_transformer-L11,mwf-jm,palyirr,7,4,17,3,0.02111801242236025,0.4285714285714286,0.49784857187381726
20210225-Large-0FT_transformer-L11,mwf-jm,pangkin,2,2,26,0,0.0322180916976456,0,0.8877447779954075
20210225-Large-0FT_transformer-L11,mwf-jm,parnu,4,1,27,3,0.03341584158415842,0.75,0.13357154263813475
20210225-Large-0FT_transformer-L11,mwf-jm,pemarr,1,1,24,0,0.0297029702970297,0,0.8965080379005642
20210225-Large-0FT_transformer-L11,mwf-jm,pepe,6,6,37,0,0.0460772104607721,0,0.8394564290719837
20210225-Large-0FT_transformer-L11,mwf-jm,piliny,9,0,1,9,0.0012360939431396785,1,-0.004306834846329988
20210225-Large-0FT_transformer-L11,mwf-jm,pulu,3,1,24,2,0.0297029702970297,0.6666666666666667,0.22984137123389747
20210225-Large-0FT_transformer-L11,mwf-jm,purtek,14,13,8,1,0.010050251256281407,0.0714285714285714,0.8935540477605642
20210225-Large-0FT_transformer-L11,mwf-jm,thudhutj,6,4,0,2,0,0.33333333333333337,0.6666666666666666
20210225-Large-0FT_transformer-L11,mwf-jm,tiduk,8,5,7,3,0.008706467661691543,0.375,0.5946646694841207
20210225-Large-0FT_transformer-L11,mwf-jm,tjalput,4,4,14,0,0.017391304347826087,0,0.9394047062490261
20210225-Large-0FT_transformer-L11,mwf-jm,tju_kart,4,2,17,2,0.021065675340768277,0.5,0.4266023548431511
20210225-Large-0FT_transformer-L11,mwf-jm,wulu,2,0,13,2,0.016069221260815822,1,-0.055988853002290506
bnf,mwf-jm,kakalak,6,4,39,2,0.0484472049689441,0.33333333333333337,0.4978654912175249
bnf,mwf-jm,kalakkalak,1,0,0,1,0,1,0
bnf,mwf-jm,kale,6,4,158,2,0.19627329192546583,0.33333333333333337,-0.017194505665753868
bnf,mwf-jm,kali,5,2,71,3,0.08798017348203221,0.6,0.09345689375668997
bnf,mwf-jm,kamarl,9,2,15,7,0.01858736059479554,0.7777777777777778,0.15745959414264965
bnf,mwf-jm,kangkarl,6,1,68,5,0.08415841584158416,0.8333333333333334,-0.1265605592817347
bnf,mwf-jm,kardu,136,92,43,44,0.0599721059972106,0.32352941176470584,0.46751401389877656
bnf,mwf-jm,kardu_palngun,3,1,8,2,0.009900990099009901,0.6666666666666667,0.29883601263352133
bnf,mwf-jm,kartpurr,1,1,12,0,0.01485148514851485,0,0.9482540189502822
bnf,mwf-jm,ku_ngapapa,1,1,8,0,0.009900990099009901,0,0.9655026793001881
bnf,mwf-jm,ku_pangkuy,3,2,18,1,0.022304832713754646,0.33333333333333337,0.5889515129711795
bnf,mwf-jm,kuluk,1,0,5,1,0.006180469715698393,1,-0.02153417423165016
bnf,mwf-jm,kumulung,2,0,9,2,0.011124845488257108,1,-0.03876151361697033
bnf,mwf-jm,kura,24,6,76,18,0.09464508094645081,0.75,-0.07976517271700656
bnf,mwf-jm,kura_patha,2,1,49,1,0.06064356435643564,0.5,0.288703910713652
bnf,mwf-jm,kurntjik,1,1,53,0,0.0655940594059406,0,0.7714552503637461
bnf,mwf-jm,mama,14,12,117,2,0.1468005018820577,0.1428571428571429,0.3456562339186696
bnf,mwf-jm,mi_kilern,1,0,1,1,0.0012360939431396785,1,-0.004306834846329988
bnf,mwf-jm,murnu,2,2,47,0,0.058240396530359353,0,0.797077098684006
bnf,mwf-jm,nantji_purtek,3,2,1,1,0.0012391573729863693,0.33333333333333337,0.6623491581280285
bnf,mwf-jm,ngapapa,3,3,65,0,0.08064516129032258,0,0.7190137588160481
bnf,mwf-jm,ngintjirrin,1,1,112,0,0.13861386138613863,0,0.5170375102026331
bnf,mwf-jm,ngipiliny,7,2,33,5,0.040892193308550186,0.7142857142857143,0.14323650393922605
bnf,mwf-jm,palngun,9,4,92,5,0.11428571428571428,0.5555555555555556,0.046246799795186866
bnf,mwf-jm,palyirr,7,3,61,4,0.07568238213399504,0.5714285714285714,0.1648766483834122
bnf,mwf-jm,pangkin,2,1,37,1,0.04579207920792079,0.5,0.3404498917633699
bnf,mwf-jm,parnu,4,4,204,0,0.253416149068323,0,0.11704000534295056
bnf,mwf-jm,pemarr,1,1,26,0,0.03217821782178218,0,0.8878837077256113
bnf,mwf-jm,pepe,6,2,92,4,0.11400247831474597,0.6666666666666667,-0.0638774522213783
bnf,mwf-jm,piliny,9,0,10,9,0.012360939431396786,1,-0.04306834846330032
bnf,mwf-jm,pulu,3,0,37,3,0.04573547589616811,1,-0.15935288931421154
bnf,mwf-jm,purtek,14,5,23,9,0.028606965174129355,0.6428571428571428,0.2574696283049678
bnf,mwf-jm,thudhutj,6,4,73,2,0.0906832298136646,0.33333333333333337,0.3507054921080166
bnf,mwf-jm,tiduk,8,7,142,1,0.1770573566084788,0.125,0.25809155426845076
bnf,mwf-jm,tjalput,4,2,85,2,0.10532837670384139,0.5,0.1330117742157555
bnf,mwf-jm,tju_kart,4,1,1,3,0.0012376237623762376,0.75,0.24568783491252355
bnf,mwf-jm,wulu,2,0,40,2,0.049443757725587144,1,-0.17227339385320173
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kakalak,6,6,16,0,0.019925280199252802,0,0.9305757531122092
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kalakkalak,1,1,50,0,0.06188118811881188,0,0.7843917456261755
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kale,6,4,98,2,0.12173913043478261,0.33333333333333337,0.2424996104098488
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kali,5,1,45,4,0.055693069306930694,0.8,0.005952571063557954
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kamarl,9,7,74,2,0.09226932668329177,0.2222222222222222,0.4562902778895057
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kangkarl,6,5,73,1,0.09079601990049752,0.16666666666666663,0.5169791722391626
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kardu,136,84,36,52,0.0496551724137931,0.38235294117647056,0.44463704770005896
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kardu_palngun,3,2,23,1,0.028500619578686492,0.33333333333333337,0.5673639702779887
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kartpurr,1,1,28,0,0.034653465346534656,0,0.8792593775506583
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,ku_ngapapa,1,1,118,0,0.14603960396039603,0,0.4911645196777743
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,ku_pangkuy,3,3,35,0,0.043424317617866005,0,0.8486997162855644
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kuluk,1,0,46,1,0.05686032138442522,1,-0.19811440293118188
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kumulung,2,0,0,2,0,1,0
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kura,24,6,23,18,0.028642590286425903,0.75,0.15020264509880066
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kura_patha,2,1,12,1,0.01485148514851485,0.5,0.44825401895028216
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,kurntjik,1,1,65,0,0.08044554455445545,0,0.7197092693140281
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,mama,14,8,17,6,0.02122347066167291,0.4285714285714286,0.4974811311769146
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,mi_kilern,1,0,45,1,0.05562422744128554,1,-0.1938075680848519
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,murnu,2,2,116,0,0.14374225526641884,0,0.49916900951797216
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,nantji_purtek,3,2,10,1,0.012391573729863693,0.33333333333333337,0.6234915812802849
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,ngapapa,3,3,3,0,0.0037220843672456576,0,0.9870314042530484
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,ngintjirrin,1,1,1,0,0.0012376237623762376,0,0.9956878349125236
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,ngipiliny,7,6,50,1,0.062266500622665005,0.1428571428571429,0.6401920856185107
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,palngun,9,3,19,6,0.02357320099255583,0.6666666666666667,0.2511988936026396
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,palyirr,7,4,35,3,0.043478260869565216,0.4285714285714286,0.4199403370511364
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,pangkin,2,2,24,0,0.02973977695167286,0,0.896379795072684
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,parnu,4,1,82,3,0.10148514851485149,0.75,-0.10359753717307219
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,pemarr,1,0,17,1,0.021013597033374538,1,-0.07321619238761068
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,pepe,6,6,55,0,0.0684931506849315,0,0.7613541513232189
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,piliny,9,4,23,5,0.02857142857142857,0.5555555555555556,0.34489503328213
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,pulu,3,3,92,0,0.1141439205955335,0,0.6022963970934835
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,purtek,14,0,3,14,0.003708281829419036,1,-0.012920504538990185
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,thudhutj,6,2,10,4,0.012391573729863693,0.6666666666666667,0.29015824794695155
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,tiduk,8,3,5,5,0.00620347394540943,0.625,0.3533856737550807
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,tjalput,4,1,14,3,0.017326732673267328,0.75,0.18962968877532915
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,tju_kart,4,2,100,2,0.12391573729863693,0.5,0.06824914613618294
wav2vec2-large-xlsr-53_transformer-L11,mwf-jm,wulu,2,2,52,0,0.0644361833952912,0,0.7754895559908151
20210225-Large-0FT_transformer-L11,pjt-sw01,kangkuru,4,3,86,1,0.03817132711939636,0.25,0.6170023401693003
20210225-Large-0FT_transformer-L11,pjt-sw01,kata,10,5,61,5,0.027099067081297203,0.5,0.4055806340153082
20210225-Large-0FT_transformer-L11,pjt-sw01,kuli_purlka,1,1,10,0,0.004434589800443459,0,0.9845488718816807
20210225-Large-0FT_transformer-L11,pjt-sw01,kuru,4,1,33,3,0.014634146341463415,0.75,0.19901127720954626
20210225-Large-0FT_transformer-L11,pjt-sw01,kuta,3,3,38,0,0.016866400355082113,0,0.9412335921678304
20210225-Large-0FT_transformer-L11,pjt-sw01,kuwari,47,42,88,5,0.03974706413730804,0.1063829787234043,0.7551291322161041
20210225-Large-0FT_transformer-L11,pjt-sw01,mama,20,20,157,0,0.07021466905187836,0,0.7553559864325056
20210225-Large-0FT_transformer-L11,pjt-sw01,mani,9,9,194,0,0.08633733867378728,0,0.6991809070796107
20210225-Large-0FT_transformer-L11,pjt-sw01,mara,1,1,92,0,0.040798226164079826,0,0.8578496213114624
20210225-Large-0FT_transformer-L11,pjt-sw01,mina,12,12,106,0,0.04723707664884135,0,0.8354151892102557
20210225-Large-0FT_transformer-L11,pjt-sw01,muti,1,1,86,0,0.03813747228381375,0,0.867120298182454
20210225-Large-0FT_transformer-L11,pjt-sw01,ngunytju,28,17,37,11,0.01652523447967843,0.3928571428571429,0.5495651494808664
20210225-Large-0FT_transformer-L11,pjt-sw01,nyangangka,3,3,118,0,0.052374611628939194,0,0.817514838836947
20210225-Large-0FT_transformer-L11,pjt-sw01,nyarangka,2,2,129,0,0.05723158828748891,0,0.8005920180133764
20210225-Large-0FT_transformer-L11,pjt-sw01,papa,20,16,169,4,0.07544642857142857,0.19999999999999996,0.5371273361495137
20210225-Large-0FT_transformer-L11,pjt-sw01,pina,1,1,178,0,0.07893569844789357,0,0.7249699194939163
20210225-Large-0FT_transformer-L11,pjt-sw01,pitja,31,26,195,5,0.08744394618834081,0.16129032258064513,0.5340349100728097
20210225-Large-0FT_transformer-L11,pjt-sw01,pitjantjatjara,5,4,98,1,0.043516873889875664,0.19999999999999996,0.6483772290023365
20210225-Large-0FT_transformer-L11,pjt-sw01,punu,30,19,116,11,0.05185516316495306,0.3666666666666667,0.4526580497754449
20210225-Large-0FT_transformer-L11,pjt-sw01,tinka,1,1,155,0,0.06873614190687362,0,0.7605075141660507
20210225-Large-0FT_transformer-L11,pjt-sw01,tjina,3,3,197,0,0.08743897026187306,0,0.6953425699226996
20210225-Large-0FT_transformer-L11,pjt-sw01,tjintu,6,6,223,0,0.09911111111111111,0,0.654674153723616
20210225-Large-0FT_transformer-L11,pjt-sw01,tjitji,68,20,71,48,0.03175313059033989,0.7058823529411764,0.18348245620982928
20210225-Large-0FT_transformer-L11,pjt-sw01,tjulpu,8,7,222,1,0.0987105380168964,0.125,0.531069842271595
20210225-Large-0FT_transformer-L11,pjt-sw01,uwa,94,58,108,36,0.04913557779799818,0.3829787234042553,0.4458216523038665
20210225-Large-0FT_transformer-L11,pjt-sw01,wai,6,4,96,2,0.04262877442273535,0.33333333333333337,0.5181382379342615
20210225-Large-0FT_transformer-L11,pjt-sw01,walpa,1,1,24,0,0.010643015521064302,0,0.9629172925160336
20210225-Large-0FT_transformer-L11,pjt-sw01,wari_pulka,1,1,16,0,0.007095343680709534,0,0.9752781950106891
20210225-Large-0FT_transformer-L11,pjt-sw01,waru,24,12,15,12,0.0066844919786096255,0.5,0.476709696586357
20210225-Large-0FT_transformer-L11,pjt-sw01,wiya,70,49,55,21,0.02492070684186679,0.30000000000000004,0.6131705407850225
bnf,pjt-sw01,kangkuru,4,4,239,0,0.10612788632326821,0,0.6302260993016164
bnf,pjt-sw01,kata,10,9,276,1,0.12283044058744993,0.09999999999999998,0.4720305688349101
bnf,pjt-sw01,kuli_purlka,1,1,52,0,0.023059866962305987,0,0.9196541337847396
bnf,pjt-sw01,kuru,4,4,294,0,0.130550621669627,0,0.5451316870070093
bnf,pjt-sw01,kuta,3,3,250,0,0.11096316023080337,0,0.6133788958409894
bnf,pjt-sw01,kuwari,47,39,123,8,0.05548037889039242,0.17021276595744683,0.63648086730653
bnf,pjt-sw01,mama,20,20,187,0,0.0836314847942755,0,0.7086087226934938
bnf,pjt-sw01,mani,9,7,165,2,0.07336594041796354,0.2222222222222222,0.5221540118985579
bnf,pjt-sw01,mara,1,1,297,0,0.13170731707317074,0,0.5411014948859165
bnf,pjt-sw01,mina,12,11,185,1,0.08240534521158129,0.08333333333333337,0.629547540931261
bnf,pjt-sw01,muti,1,1,28,0,0.012416851441241685,0,0.956736841268706
bnf,pjt-sw01,ngunytju,28,23,101,5,0.045230631437527986,0.1785714285714286,0.6638346760148762
bnf,pjt-sw01,nyangangka,3,2,65,1,0.02883762200532387,0.33333333333333337,0.5661897765183679
bnf,pjt-sw01,nyarangka,2,1,147,1,0.06518847006651884,0.5,0.27286841666070627
bnf,pjt-sw01,papa,20,16,274,4,0.12232142857142857,0.19999999999999996,0.37380408346134164
bnf,pjt-sw01,pina,1,1,171,0,0.07583148558758315,0,0.7357857091767399
bnf,pjt-sw01,pitja,31,27,203,4,0.09107222969941678,0.12903225806451613,0.5536512025419246
bnf,pjt-sw01,pitjantjatjara,5,4,115,1,0.05106571936056838,0.19999999999999996,0.6220753197476397
bnf,pjt-sw01,punu,30,23,177,7,0.07926556202418271,0.23333333333333328,0.4904872657931614
bnf,pjt-sw01,tinka,1,1,60,0,0.026607538802660754,0,0.9072932312900841
bnf,pjt-sw01,tjina,3,2,154,1,0.06832298136645963,0.33333333333333337,0.42861372693069744
bnf,pjt-sw01,tjintu,6,6,237,0,0.10533333333333333,0,0.632994504181601
bnf,pjt-sw01,tjitji,68,68,243,0,0.11106032906764168,0,0.6130403373238191
bnf,pjt-sw01,tjulpu,8,5,96,3,0.04264771212794314,0.375,0.47640558795851784
bnf,pjt-sw01,uwa,94,94,226,0,0.10453283996299723,0,0.6357836067095712
bnf,pjt-sw01,wai,6,4,189,2,0.08392539964476022,0.33333333333333337,0.37425132259974403
bnf,pjt-sw01,walpa,1,1,242,0,0.1073170731707317,0,0.6260826995366728
bnf,pjt-sw01,wari_pulka,1,1,53,0,0.02350332594235033,0,0.9181090209729077
bnf,pjt-sw01,waru,24,23,207,1,0.09270040304523063,0.04166666666666663,0.635343864515166
bnf,pjt-sw01,wiya,70,43,65,27,0.02937189335743335,0.3857142857142857,0.511947300189797
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,kangkuru,4,4,198,0,0.08792184724689166,0,0.6936601157394144
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,kata,10,5,139,5,0.061750333185251,0.5,0.28484767423160395
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,kuli_purlka,1,1,286,0,0.12682926829268293,0,0.5580977358160678
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,kuru,4,4,279,0,0.1238898756660746,0,0.5683392539964476
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,kuta,3,3,276,0,0.12250332889480692,0,0.5731703010084523
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,kuwari,47,39,83,8,0.037437979251240414,0.17021276595744683,0.6993447264076758
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,mama,20,20,261,0,0.1167262969588551,0,0.5932988054705984
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,mani,9,9,277,0,0.12327547841566533,0,0.5704799549538772
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,mara,1,1,178,0,0.07893569844789357,0,0.7249699194939163
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,mina,12,12,258,0,0.11497326203208556,0,0.5994067812853392
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,muti,1,1,313,0,0.13880266075388026,0,0.5163796898966058
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,ngunytju,28,20,81,8,0.03622540250447227,0.2857142857142857,0.5880681021903827
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,nyangangka,3,3,104,0,0.0461606746560142,0,0.8391656206698516
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,nyarangka,2,1,79,1,0.03503325942350333,0.5,0.37793608786527744
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,papa,20,4,98,16,0.043516873889875664,0.8,0.04837722900233643
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,pina,1,1,100,0,0.04434589800443459,0,0.845488718816807
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,pitja,31,12,75,19,0.03342245989304813,0.6129032258064516,0.27064525712533305
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,pitjantjatjara,5,5,46,0,0.020435362061306087,0,0.9287985108967898
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,punu,30,7,56,23,0.024899955535793685,0.7666666666666666,0.14657617642887089
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,tinka,1,1,148,0,0.06563192904656319,0,0.7713233038488743
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,tjina,3,3,312,0,0.1384820239680426,0,0.5174968620095548
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,tjintu,6,6,202,0,0.08977777777777778,0,0.6871936280366389
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,tjitji,68,33,96,35,0.043184885290148446,0.5147058823529411,0.33482807108593593
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,tjulpu,8,6,35,2,0.015555555555555555,0.25,0.6958008761449621
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,uwa,94,66,93,28,0.04246575342465753,0.2978723404255319,0.5541672333948638
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,wai,6,4,166,2,0.07371225577264653,0.33333333333333337,0.4098362586502161
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,walpa,1,1,93,0,0.04124168514412417,0,0.8563045084996305
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,wari_pulka,1,1,231,0,0.1024390243902439,0,0.643078940466824
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,waru,24,24,221,0,0.09901433691756273,0,0.6550113372130368
wav2vec2-large-xlsr-53_transformer-L11,pjt-sw01,wiya,70,69,234,1,0.10699588477366255,0.014285714285714235,0.6129160793039726
20210225-Large-0FT_transformer-L11,wbp-jk,C15_brother_papardi,1,1,21,0,0.057534246575342465,0,0.799537487111504
20210225-Large-0FT_transformer-L11,wbp-jk,C15_child_kurdu,29,17,13,12,0.03724928366762178,0.4137931034482759,0.45642184761518245
